Sr.no,imdb_id,original_title,actors,is_adult,year_of_release,runtime,genres,review
2058,tt0440199,Cheetah,"Vikas Anand,Rakesh Bedi,Ashwini Bhave,Brownie,Mithun Chakraborty,Prem Chopra,Deep Dhillon,Gulshan Grover,Puneet Issar,Goga Kapoor,Guddi Maruti,Anjana Mumtaz,Raza Murad,Gavin Packard,",Not Adult,1994,Regular Movie,"Action,Drama",4
2059,tt0109246,Beta Ho To Aisa,"Vikas Anand,Anuradha,Asrani,Savita Bajaj,Mohan Bhandari,Vijayendra Ghatge,Govinda,Gulshan Grover,Sanjay Jog,Viju Khote,Praveen Kumar,Daboo Malik,Ram Mohan,Anjana Mumtaz,",Not Adult,1994,Regular Movie,Drama,5
2060,tt0135140,Anth,"Sunil Shetty,Somy Ali,Paresh Rawal,Deepak Shirke,Neena Gupta,Rita Bhaduri,",Not Adult,1994,Regular Movie,Action,5
2061,tt0109206,Bandit Queen,"Seema Biswas,Nirmal Pandey,Rajesh Vivek,Raghuvir Yadav,",Not Adult,1994,Regular Movie,"Biography,Crime,Drama",1
2062,tt0178392,Droh Kaal,"Om Puri,Naseeruddin Shah,Mita Vasisht,Annu Kapoor,Ashish Vidyarthi,Amrish Puri,Milind Gunaji,Vineet Kumar,Ila Arun,Joan David,Sadiya Siddiqui,Rajiv Dhingra,Achyut Potdar,Shri Vallabh Vyas,",Not Adult,1994,Long Movie,"Drama,Thriller",4
2063,tt0317699,Ekka Raja Rani,"Vinod Khanna,Govinda,Ayesha Jhulka,Ashwini Bhave,Paresh Rawal,Rajendra Nath,Johnny Lever,Mushtaq Khan,Anil Dhawan,Tinnu Anand,Ishrat Ali,Tej Sapru,Sudhir,Vikas Anand,",Not Adult,1994,Regular Movie,"Action,Comedy,Drama",4
2064,tt0290183,Elaan,"Akshay Kumar,Amrish Puri,Madhoo,Farida Jalal,Dalip Tahil,Deven Verma,Mohnish Bahl,Mohan Joshi,Rami Reddy,Sulabha Arya,Dinesh,Ankush Mohite,Rumi Jaffery,John,",Not Adult,1994,Regular Movie,"Action,Crime,Thriller",4
2065,tt0109710,Eena Meena Deeka,"Vinod Khanna,Rishi Kapoor,Juhi Chawla,Kader Khan,Shakti Kapoor,Anupam Kher,Kiran Kumar,Gulshan Grover,Mohnish Bahl,Alok Nath,Anjana Mumtaz,Shiva Rindani,Balbinder,Arun Bakshi,",Not Adult,1994,Regular Movie,"Action,Comedy,Crime",5
2066,tt0976027,Chhoti Bahoo,"Vikas Anand,Beena Banerjee,Bindu,Avtar Gill,Renu Joshi,Kader Khan,Uma Khosla,Reema Lagoo,Ananth Narayan Mahadevan,Sushmita Mukherjee,Kunickaa Sadanand,Vikas Shaney,Shilpa Shirodkar,Ashok Sukhija,",Not Adult,1994,Regular Movie,"Drama,Family",4
2067,tt0450608,Do Fantoosh,"Sadashiv Amrapurkar,Vikas Anand,Ishita Babbar,Raj Babbar,Birbal,Mohan Choti,Kapil Dev,Jamuna,Shakti Kapoor,Kapil Karzan,Amjad Khan,Ranbir Pushp,Sonam,",Not Adult,1994,Regular Movie,Comedy,5
2068,tt0121232,Dulaara,"Govinda,Karisma Kapoor,Ranjeet,Farida Jalal,Satyajeet,Rakesh Bedi,Gulshan Grover,Dalip Tahil,Mac Mohan,Yunus Parvez,Rajesh Puri,Tej Sapru,Guddi Maruti,Javed Khan,",Not Adult,1994,Regular Movie,"Crime,Mystery,Thriller",5
2069,tt0172488,Ghar Ki Izzat,"Jeetendra,Rishi Kapoor,Anita Raj,Asha Parekh,Om Prakash,Asrani,Satish Shah,Bindu,Kanu Chauhan,Sonika Gill,Satyendra Kapoor,Chandrashekhar,Dinesh Kaushik,Radheshyam,",Not Adult,1994,Regular Movie,"Comedy,Musical,Romance",4
2070,tt0442601,Hanste Khelte,"Ishrat Ali,Aparajita,Asrani,Rakesh Bedi,Kishore Anand Bhanushali,Dinesh Hingoo,Ananth Narayan Mahadevan,Nandini,Lisa Ray,Rahul Roy,",Not Adult,1994,Regular Movie,"Comedy,Drama,Fantasy",4
2071,tt0290213,Hum Hain Bemisaal,"Akshay Kumar,Sunil Shetty,Shilpa Shirodkar,Madhoo,Rami Reddy,Jagdeep,Pran,Avtar Gill,Arun Bakshi,Darshan Bagga,Vikas Anand,Kunickaa Sadanand,Raj Tilak,Pradeep Saxena,",Not Adult,1994,Long Movie,"Action,Crime,Drama",4
2072,tt1202010,Ganga Aur Ranga,"Sahila Chaddha,Suresh Chatwal,Anita Chopra,Shakti Kapoor,Huma Khan,Jatin Khan,Mohammad Sher Khan,Yasmin Khan,Anil Kochar,Kiran Kumar,Prachi,Sonu Sargam,Asha Sharma,",Not Adult,1994,Regular Movie,Action,5
2073,tt0349618,Insaaf Apne Lahoo Se,"Shatrughan Sinha,Sanjay Dutt,Shekhar Suman,Farha Naaz,Sonam,Gulshan Grover,Kulbhushan Kharbanda,Kader Khan,Gita Siddharth,Beena Banerjee,Ashalata Wabgaonkar,Sameer Khakhar,Shashi Kiran,Babbanlal Yadav,",Not Adult,1994,Regular Movie,"Action,Drama",4
2074,tt0110177,Jai Kishen,"Akshay Kumar,Ayesha Jhulka,Chandni,Reema Lagoo,Arun Bakshi,Mahavir Shah,Avtar Gill,Vikas Anand,Viju Khote,Deepak Shirke,Harish Patel,",Not Adult,1994,Regular Movie,"Action,Drama",4
2075,tt0230358,Janam Se Pehle,"Raj Babbar,Farha Naaz,Sumeet Saigal,Swapna,Shafi Inamdar,Sadashiv Amrapurkar,Viju Khote,Deepak Qazir,Brahmachari,Shrivastava,Harish Magon,Mahavir Shah,Gajendra Chouhan,Narinder Anand,",Not Adult,1994,Regular Movie,"Crime,Thriller",5
2076,tt0109922,Gopi Kishan,"Sunil Shetty,Karisma Kapoor,Shilpa Shirodkar,Suresh Oberoi,Abhimanyyu Abhimanyu,Aruna Irani,Mohan Joshi,Shammi,Mushtaq Khan,Satyendra Kapoor,Shiva Rindani,",Not Adult,1994,Regular Movie,"Action,Comedy,Drama",4
2077,tt0275364,Gangster,"Mamta Kulkarni,Manu Gargi,Anita Ayoob,Mink Singh,Rubaina Khan,Ajit,Arjun Sarja,Navneet Nishan,Alok Nath,Amita Nangia,Joginder Shelly,Rakesh Bedi,Sunil Kapoor,Deepshika Nagpal,",Not Adult,1994,Regular Movie,"Action,Drama,Thriller",4
2078,tt0110105,Ikke Pe Ikka,"Akshay Kumar,Shanti Priya,Prithvi,Chandni,Pankaj Dheer,Manjeet Kular,Moushumi Chatterjee,Anupam Kher,Shafi Inamdar,Beena Banerjee,Harish Patel,Paintal,Bhushan Jeevan,Shiva Rindani,",Not Adult,1994,Regular Movie,"Action,Comedy",5
2079,tt0110222,Kabhi Haan Kabhi Naa,"Shah Rukh Khan,Suchitra Krishnamoorthi,Deepak Tijori,Rita Bhaduri,Satish Shah,Anjan Srivastav,Goga Kapoor,Tiku Talsania,Ravi Baswani,Naseeruddin Shah,Juhi Chawla,Kurush Deboo,Aditya Lakhia,Shashi Sahay,",Not Adult,1994,Long Movie,"Comedy,Drama,Music",1
2080,tt0110140,Insaniyat,"Tom Alter,Sadashiv Amrapurkar,Amitabh Bachchan,Rakesh Bedi,Prem Chopra,Sunny Deol,Gorilla,Shafi Inamdar,Aruna Irani,Pallavi Joshi,Goga Kapoor,Satyendra Kapoor,Mukesh Khanna,Anupam Kher,",Not Adult,1994,Long Movie,"Action,Crime,Drama",5
2081,tt0110254,Khuddar,"Govinda,Karisma Kapoor,Shakti Kapoor,Kader Khan,Shreeram Lagoo,Anjana Mumtaz,Raju Shrestha,Mahesh Anand,Jack Gaud,",Not Adult,1994,Regular Movie,"Action,Drama,Musical",4
2082,tt0398128,Ishq Mein Jeena Ishq Mein Marna,"Divya Dutta,Brij Gopal,Shafi Inamdar,Bharat Kapoor,Kuldeep Mallik,Ravi Saagar,Aashif Sheikh,Raju Srivastava,",Not Adult,1994,Regular Movie,Romance,4
2083,tt0395614,Juaari,"Dharmendra,Arman Kohli,Shilpa Shirodkar,Deepak Saraf,Raza Murad,Mehmood,Paresh Rawal,Kiran Kumar,Johnny Lever,",Not Adult,1994,Long Movie,"Action,Drama",5
2084,tt0385793,Jazbaat,"Suchitra Krishnamoorthi,Rohit Roy,Reema Lagoo,Mohnish Bahl,Kiran Kumar,Raj Kiran,Deepak Shirke,Neena Gupta,Karan Roy,",Not Adult,1994,Regular Movie,Romance,5
2085,tt0361764,Janata Ki Adalat,"Sadashiv Amrapurkar,Asrani,Laxmikant Berde,Mithun Chakraborty,Gautami,Madhoo,",Not Adult,1994,Regular Movie,Musical,4
2086,tt0363784,Madam X,"Rekha,Mohsin Khan,Shakti Kapoor,Raza Murad,Kiran Juneja,Parikshat Sahni,Jagdeep,",Not Adult,1994,Regular Movie,"Action,Crime,Drama",5
2087,tt0400577,Khudai,"Rajesh Khanna,Madhavi,Deepika Chikhalia,Gulshan Grover,Arun Bakshi,Asha Sharma,Anil Nagrath,",Not Adult,1994,Regular Movie,Drama,4
2088,tt0448586,Karan,"Virender Razdan,",Not Adult,1994,Regular Movie,Action,5
2089,tt0110449,Mammo,"Farida Jalal,Surekha Sikri,Amit Phalke,Himani Shivpuri,Shri Vallabh Vyas,Ameya Balsekar,Soumya Dhan,Kishore Kadam,Sandeep Kulkarni,Siraj Ahmed,Ganesh Yadav,Snehal Vilankar,Sanjay Batra,Rupal Patel,",Not Adult,1994,Regular Movie,Drama,2
2090,tt0398170,Madhosh,"Deven Bhojani,Dilip Dhawan,Dinesh Hingoo,Anjali Jathar,Anant Jog,Ahmed Khan,Faisal Khan,Mushtaq Khan,Kiran Kumar,Bhushan Patel,Supriya Pathak,Parikshat Sahni,",Not Adult,1994,Regular Movie,Romance,4
2091,tt0113933,Naaraaz,"Pooja Bhatt,Mithun Chakraborty,Atul Agnihotri,Sonali Bendre,",Not Adult,1994,Regular Movie,"Action,Crime,Drama",4
2092,tt0205189,Kranti Kshetra,"Mithun Chakraborty,Pooja Bhatt,Harish,Kanchan,Adnan,Siddhant,Gulshan Grover,Laxmikant Berde,Shiva Rindani,Puneet Issar,Rakesh Bedi,Avtar Gill,Shekhar Navre,Shakti Kapoor,",Not Adult,1994,Regular Movie,"Action,Comedy,Drama",4
2093,tt0317985,Pehla Pehla Pyar,"Rishi Kapoor,Tabu,Anupam Kher,Gulshan Grover,Radha Seth,Kader Khan,Amrish Puri,Tiku Talsania,Asha Sharma,Mahima,Arun Mathur,Roma Manik,G.P. Singh,Birbal,",Not Adult,1994,Regular Movie,"Comedy,Drama,Romance",4
2094,tt0440604,Maha Shaktishaali,"Pankaj Berry,Dharmendra,Gulshan Grover,Ayesha Jhulka,Anupam Kher,Sujata Mehta,Alok Nath,Amrish Puri,Tej Sapru,Avinash Wadhavan,",Not Adult,1994,Regular Movie,"Action,Crime,Drama",4
2095,tt0267845,Prem Shakti,"Govinda,Karisma Kapoor,Shakti Kapoor,Raza Murad,Puneet Issar,Kader Khan,",Not Adult,1994,Regular Movie,"Action,Drama,Fantasy",5
2096,tt0173156,Saajan Ka Ghar,"Rishi Kapoor,Juhi Chawla,Deepak Tijori,Farheen,Anupam Kher,Kader Khan,Bindu,Shubha Khote,Alok Nath,Anjana Mumtaz,Beena Banerjee,Johnny Lever,Dinesh Hingoo,Mohnish Bahl,",Not Adult,1994,Long Movie,Drama,5
2097,tt0110584,Mr. Azaad,"Anil Kapoor,Niki Walia,Ishrat Ali,Shakti Kapoor,",Not Adult,1994,Regular Movie,"Action,Comedy,Drama",5
2098,tt0110881,Paramaatma,"Mithun Chakraborty,Juhi Chawla,Amrish Puri,Shammi,Reema Lagoo,Harish Patel,Anjana Mumtaz,Sushmita Mukherjee,Raja Bundela,Kuldip Malik,Anil Rajput,Rajesh Puri,Dinesh Kaushik,Savarkar,",Not Adult,1994,Long Movie,"Action,Drama,Fantasy",4
2099,tt0362986,Prem Yog,"Rishi Kapoor,Madhoo,Shammi Kapoor,Shakti Kapoor,Prem Chopra,",Not Adult,1994,Regular Movie,"Drama,Family",4
2100,tt0111303,Stunttman,"Avtar Singh Ahluwalia,Tinnu Anand,Ami Asthana,Bose Babu,Zeba Bakhtiar,Girish Batra,Rita Bhaduri,Brownie,Sameer Chitre,Sanjeev Chitre,Jack Gaud,Ramesh Guchia,Shakti Kapoor,Mehmood Khan,",Not Adult,1994,Regular Movie,"Action,Drama,Romance",4
2101,tt0362056,Pyar Ka Rog,"Ravi Behl,Sheeba,",Not Adult,1994,Regular Movie,"Comedy,Drama,Romance",5
2102,tt0111537,Udhaar Ki Zindagi,"Jeetendra,Moushumi Chatterjee,Kajol,Rohit Bhatia,Sujata Mehta,Tinnu Anand,Ravi Kishan,Shiva Rindani,Raghuvir Yadav,Anu Dhawan,Shantanu Chhaparia,Unni Mary,Rabia,Master Khurshid,",Not Adult,1994,Regular Movie,Drama,4
2103,tt0111384,Teesra Kaun?,"Mithun Chakraborty,Chunky Pandey,Somy Ali,Javed Jaffrey,Sadashiv Amrapurkar,Satish Shah,Rakesh Bedi,Tinnu Anand,Amol Palekar,Rituparna Sengupta,Sheeba,Gautami,Anil Dhawan,Beena Banerjee,",Not Adult,1994,Long Movie,"Comedy,Thriller",4
2104,tt0172487,The Gentleman,"Chiranjeevi,Juhi Chawla,Paresh Rawal,Laxmikant Berde,Heera Rajgopal,Deepak Tijori,",Not Adult,1994,Long Movie,"Action,Drama",4
2105,tt0444983,Woh Chokri,"Pallavi Joshi,Neena Gupta,Paresh Rawal,Om Puri,Yogita Chheda,Swapneil Diwaan,Tushaar Mohle,Javed Rizvi Jarehavi,Sonali Malgundkar,Pushon Kriplani,Pyare Mohan Sahay,Rajshekhar,Jayant Sawarkar,Ramesh Divedi,",Not Adult,1994,Regular Movie,Drama,2
2106,tt0111067,Sangdil Sanam,"Anand Balraj,Beena Banerjee,Kishore Anand Bhanushali,Sharokh Bharucha,Salim Khan Ding-Dong,Avtar Gill,Salman Khan,Shubha Khote,Manisha Koirala,Kiran Kumar,Reema Lagoo,Raza Murad,Alok Nath,Shashi Puri,",Not Adult,1994,Regular Movie,"Drama,Romance",5
2107,tt0111780,Yaar Gaddar,"Saif Ali Khan,Sweta,",Not Adult,1994,Long Movie,"Action,Drama",5
2108,tt0290940,Zaalim,"Akshay Kumar,Madhoo,Vishnuvardhan,Ranjeet,Mohan Joshi,Alok Nath,Arjun Sarja,Arun Bakshi,Sabeeha,Navneet Nishan,Ananya Khare,Rakesh Bedi,Tiku Talsania,Vikram Bali,",Not Adult,1994,Regular Movie,"Action,Drama",4
2109,tt0339936,Zamane Se Kya Darna,"Sanjay Dutt,Raveena Tandon,Alok Nath,Gulshan Grover,Johnny Lever,Raza Murad,",Not Adult,1994,Long Movie,"Action,Drama,Romance",4
2110,tt0363406,Aag Ka Toofaan,"Dharmendra,",Not Adult,1993,Regular Movie,Action,4
2111,tt0363170,Vaade Iraade,"Ayush Kumar,Mamta Kulkarni,Suchitra Krishnamoorthi,Kulbhushan Kharbanda,Vijayendra Ghatge,Satyendra Kapoor,Rakesh Bedi,Anjan Srivastav,Yunus Parvez,Tiku Talsania,Javed Khan,Amrit Patel,Harpal Singh Pali,Irrfan Khan,",Not Adult,1994,Regular Movie,"Drama,Family,Romance",4
2112,tt0292742,Zakhmi Dil,"Akshay Kumar,Ashwini Bhave,Ravi Kishan,Anjali Kadam,Anjali Mudaliar,Moon Moon Sen,Brij Gopal,Mehmood,Bindu,Raza Murad,Sudhir Dalvi,Raj Kamal,Raju Shrestha,Sunil Dhawan,",Not Adult,1994,Long Movie,"Action,Drama,Romance",5
2113,tt0106221,Aadmi Khilona Hai,"Jeetendra,Reena Roy,Govinda,Meenakshi Sheshadri,",Not Adult,1993,Long Movie,"Drama,Romance",4
2114,tt0106203,Aaina,"Jackie Shroff,Juhi Chawla,Amrita Singh,Saeed Jaffrey,Maya Alagh,Dina Pathak,Rajesh Khattar,",Not Adult,1993,Regular Movie,"Drama,Romance",4
2115,tt0177503,Aaja Meri Jaan,"Krishan Kumar,Tanya Singh,Shammi Kapoor,Prem Chopra,Deven Verma,Manohar Singh,Poonam Dasgupta,Pran,Rakesh Bedi,Satish Shah,Girish Malik,Sunil Lahri,Virendra Razdan,Govind Namdeo,",Not Adult,1993,Long Movie,Romance,5
2116,tt0106204,Aankhen,"Govinda,Chunky Pandey,Raj Babbar,Kader Khan,Sadashiv Amrapurkar,Ritu Shivpuri,Raageshwari,Shilpa Shirodkar,Bindu,Harish Patel,Shakti Kapoor,Mahavir Shah,Gulshan Grover,Radha Seth,",Not Adult,1993,Long Movie,"Action,Comedy,Crime",3
2117,tt0106206,Aashik Aawara,"Saif Ali Khan,Mamta Kulkarni,Mohnish Bahl,",Not Adult,1993,Regular Movie,Drama,4
2118,tt0177483,Aadmi,"Ajit,Vikas Anand,Arjun,Sulabha Arya,Rakesh Bedi,Divya Bharti,Birbal,Mithun Chakraborty,Bob Christo,Sunil Dhawan,Gautami,Gulshan Grover,Harish,Shakti Kapoor,",Not Adult,1993,Long Movie,"Action,Crime,Drama",4
2119,tt0388554,Yuhi Kabhi,"Tinnu Anand,Master Bhagwan,Kumar Bhatia,Anil Dhawan,Manisha Kanojia,Manisha Koirala,Ashok Kumar,Navin Nischol,Parikshat Sahni,",Not Adult,1994,Regular Movie,"Comedy,Drama",4
2120,tt0106287,Anmol,"Maya Alagh,Sudha Chopra,Anil Dhawan,Sunil Dhawan,Deep Dhillon,Puneet Issar,Saeed Jaffrey,Rishi Kapoor,Shashi Kiran,Manisha Koirala,Johnny Lever,Maqsood,Jaya Mathur,Sujata Mehta,",Not Adult,1993,Long Movie,"Drama,Family,Romance",4
2121,tt0231197,Aulad Ke Dushman,"Vikas Anand,Harbans Darshan M. Arora,Raj Babbar,Kishore Anand Bhanushali,Bob Christo,Saeed Jaffrey,Ayesha Jhulka,Kanchan,Shakti Kapoor,Kader Khan,Arman Kohli,Kiran Kumar,Johnny Lever,Jaya Mathur,",Not Adult,1993,Long Movie,Drama,5
2122,tt0106205,Aasoo Bane Angaarey,"Jeetendra,Madhuri Dixit,Kiran Kumar,Bindu,Prem Chopra,Aruna Irani,Anupam Kher,Suresh Oberoi,Johnny Lever,Guddi Maruti,Asha Sharma,Archana Puran Singh,Rahul Singh,Reshma Singh,",Not Adult,1993,Regular Movie,Action,5
2123,tt0106270,Anari,"Rakhee Gulzar,Venkatesh Daggubati,Karisma Kapoor,Suresh Oberoi,Gulshan Grover,Johnny Lever,Laxmikant Berde,",Not Adult,1993,Long Movie,"Comedy,Drama,Romance",5
2124,tt0290429,Ashaant,"Akshay Kumar,Vishnuvardhan,Ashwini Bhave,Mamta Kulkarni,Jay Kalgutkar,Sharat Saxena,Sadashiv Amrapurkar,Pankaj Dheer,",Not Adult,1993,Regular Movie,"Action,Thriller",4
2125,tt0106408,Bhaji on the Beach,"Kim Vithana,Jimmi Harkishin,Sarita Khajuria,Akbar Kurtha,Mo Sesay,Lalita Ahmed,Shaheen Khan,Zohra Sehgal,Amer Chadha-Patel,Nisha Nayar,Renu Kochar,Surendra Kochar,Souad Faress,Tanveer Ghani,",Not Adult,1993,Regular Movie,"Comedy,Drama",4
2126,tt0358992,Bedardi,"Ajay Devgn,Urmila Matondkar,Reena Roy,Naseeruddin Shah,Kiran Kumar,Deven Verma,Harish Patel,Ramesh Bhatkar,Sanjeeva,Prashant Damle,Atul Parchure,Sonia Mulay,Ali Khan,Nilofar,",Not Adult,1993,Regular Movie,"Action,Crime",5
2127,tt0404806,Balmaa,"Avinash Wadhavan,Ayesha Jhulka,",Not Adult,1993,Regular Movie,Romance,4
2128,tt0106333,Baazigar,"Shah Rukh Khan,Kajol,Dalip Tahil,Rakhee Gulzar,Shilpa Shetty Kundra,Siddharth,Johnny Lever,Ananth Narayan Mahadevan,Daboo Malik,Dinesh Hingoo,Adi Irani,Resham Tipnis,Amrit Patel,Sumeet Pathak,",Not Adult,1993,Long Movie,"Crime,Drama,Musical",1
2129,tt0359059,Chahoonga Main Tujhe,"Shafi Inamdar,Irfan Kamal,Neelu Kapoor,Kader Khan,",Not Adult,1993,Regular Movie,"Drama,Romance",4
2130,tt0106655,Damini,"Meenakshi Sheshadri,Rishi Kapoor,Sunny Deol,Amrish Puri,Kulbhushan Kharbanda,Rohini Hattangadi,",Not Adult,1993,Long Movie,"Crime,Drama",1
2131,tt0106653,Dalaal,"Mithun Chakraborty,Ayesha Jhulka,Ravi Behl,Indrani Banerjee,Tinnu Anand,Tarun Ghosh,Deb Mukherjee,Mangal Dhillon,Satyendra Kapoor,Rita Bhaduri,Suresh Chatwal,Vikas Anand,C.S. Dubey,Shakti Kapoor,",Not Adult,1993,Long Movie,"Action,Drama",4
2132,tt0450577,Bhagyawan,"Govinda,Juhi Chawla,Pran,Asha Parekh,Aruna Irani,Ranjeet,Sripradha,Johnny Lever,Disco Shanti,Gurbachan Singh,Pukhraj,K.K. Raj,Shashi Kiran,Manmauji,",Not Adult,1994,Regular Movie,Drama,5
2133,tt0350613,Bhookamp,"Deven Bhojani,Rohini Hattangadi,Jeetendra,Mohan Joshi,Mamta Kulkarni,Ananth Narayan Mahadevan,Navin Nischol,Suresh Oberoi,Siddharth Randeria,Rahul Roy,Deepa Sahi,Mahavir Shah,",Not Adult,1993,Regular Movie,"Action,Drama,Family",4
2134,tt0267424,Dhanwaan,"Ajay Devgn,Manisha Koirala,Karisma Kapoor,Avinash Wadhavan,Aruna Irani,Dalip Tahil,Tinnu Anand,Shakti Kapoor,Kader Khan,",Not Adult,1993,Regular Movie,"Comedy,Drama,Romance",5
2135,tt0271458,Dhartiputra,"Mammootty,Jaya Prada,Rishi Kapoor,Danny Denzongpa,Farha Naaz,Sujata Mehta,Nagma,Raza Murad,Shehzad Khan,Shahbaaz Khan,Mac Mohan,Master Sunny,Shashi Sharma,Jay Kalgutkar,",Not Adult,1993,Regular Movie,"Action,Drama",4
2136,tt0359157,Dil Hai Betaab,"Vivek Mushran,Ajay Devgn,Pratibha Sinha,Mohnish Bahl,Kader Khan,Anjana Mumtaz,Alok Nath,",Not Adult,1993,Long Movie,"Action,Drama,Romance",5
2137,tt0448413,Chor Aur Chand,"Aditya Pancholi,Pooja Bhatt,Aruna Irani,Alok Nath,Raghuvir Yadav,Anand Balraj,Avtar Gill,Shiva Rindani,Ishrat Ali,Kiran Kumar,",Not Adult,1993,Regular Movie,"Action,Adventure,Drama",4
2138,tt0290179,Dil Ki Baazi,"Rakhee Gulzar,Avinash Wadhavan,Akshay Kumar,Ayesha Jhulka,Farheen,Paresh Rawal,Laxmikant Berde,Anupam Kher,Navin Nischol,Anju Mahendru,Ajit Vachani,Ram Singh,Suresh Chatwal,Annu Kapoor,",Not Adult,1993,Long Movie,"Action,Drama",4
2139,tt0106725,Dil Tera Aashiq,"Madhuri Dixit,Salman Khan,Kader Khan,Asrani,Tej Sapru,Raja Duggal,Anupam Kher,Anil Kapoor,Deepak Tijori,Mangal Dhillon,Arvind Mehra,Shakti Kapoor,Anjana Mumtaz,Yunus Parvez,",Not Adult,1993,Long Movie,"Comedy,Drama,Romance",4
2140,tt0337613,Divya Shakti,"Ajay Devgn,Raveena Tandon,Satyendra Kapoor,Shafi Inamdar,Abhimanyyu Abhimanyu,Alok Nath,Natasha Sinha,Anjan Srivastav,Dinesh Hingoo,Deep Dhillon,Pankaj Berry,Amrish Puri,Manohar Singh,Shakti Kapoor,",Not Adult,1993,Regular Movie,"Action,Drama",5
2141,tt0106541,Chandra Mukhi,"Maya Alagh,Tinnu Anand,Mohnish Bahl,Avtar Gill,Ramesh Goyal,Gulshan Grover,Puneet Issar,Razak Khan,Salman Khan,Kim,Pran,Shiva Rindani,Asha Sachdev,Kunickaa Sadanand,",Not Adult,1993,Long Movie,"Comedy,Fantasy,Romance",5
2142,tt0106986,Gardish,"Jackie Shroff,Amrish Puri,Dimple Kapadia,Farida Jalal,Mukesh Rishi,Shammi Kapoor,Asrani,Suresh Oberoi,Raj Babbar,",Not Adult,1993,Long Movie,"Action,Crime,Drama",4
2143,tt0106799,Ek Hi Raasta,"Ajay Devgn,Raveena Tandon,Saeed Jaffrey,Deven Verma,Kulbhushan Kharbanda,Raza Murad,",Not Adult,1993,Regular Movie,"Action,Thriller",5
2144,tt0109555,Darr,"Juhi Chawla,Sunny Deol,Shah Rukh Khan,Anupam Kher,Tanvi Azmi,Raj Hans,Annu Kapoor,Neena Softa,Piloo J. Wadia,Vikas Anand,",Not Adult,1993,Long Movie,"Drama,Romance,Thriller",1
2145,tt0107060,Gumrah,"Sanjay Dutt,Sridevi,Anupam Kher,Rahul Roy,Soni Razdan,Reema Lagoo,Kunickaa Sadanand,Tom Alter,Bob Christo,Anang Desai,Laxmikant Berde,Uday Chandra,Sudesh Issar,Subhash Kapoor,",Not Adult,1993,Regular Movie,"Action,Crime,Drama",4
2146,tt0187109,Gurudev,"Rishi Kapoor,Sridevi,Anil Kapoor,Kader Khan,Kiran Kumar,Danny Denzongpa,Pran,Asrani,Shammi,Satyendra Kapoor,Seema Deo,Mac Mohan,Tej Sapru,Mahavir Shah,",Not Adult,1993,Regular Movie,"Action,Drama,Romance",5
2147,tt0107166,Hum Hain Rahi Pyar Ke,"Aamir Khan,Juhi Chawla,Sharokh Bharucha,Kunal Khemu,Baby Ashrafa,Tiku Talsania,Mushtaq Khan,K.D. Chandran,Javed Khan,Veeru Krishnan,Navneet Nishan,Zubaida,Robin Bhatt,Ramesh Goyal,",Not Adult,1993,Long Movie,"Comedy,Drama,Family",3
2148,tt0107199,In Custody,"Shashi Kapoor,Shabana Azmi,Om Puri,Sushma Seth,Neena Gupta,Tinnu Anand,Prayag Raj,Parikshat Sahni,Sagar Arya,Alakh Nandan,Yusuf Khurram,Riju Bajaj,Maza Bi,Nayeem Hafizka,",Not Adult,1994,Regular Movie,"Comedy,Drama",4
2149,tt0481107,Hasti,"Jackie Shroff,Naseeruddin Shah,Nagma,Aruna Irani,Sadashiv Amrapurkar,Shafi Inamdar,Gulshan Grover,",Not Adult,1993,Regular Movie,Action,4
2150,tt0453367,Game,"Naseeruddin Shah,Aditya Pancholi,Rahul Roy,Sangeeta Bijlani,Suresh Oberoi,Kulbhushan Kharbanda,Kiran Kumar,Mahesh Anand,Alok Nath,Mahavir Shah,Arjun Sarja,Pankaj Berry,Arun Bakshi,Abhijeet Sandhu,",Not Adult,1993,Regular Movie,"Action,Crime,Drama",4
2151,tt0172617,Izzat Ki Roti,"Urmila Bhatt,Birbal,Juhi Chawla,Prem Chopra,Sunny Deol,Dan Dhanoa,Rishi Kapoor,Kulbhushan Kharbanda,Anupam Kher,Manmauji,Guddi Maruti,Ram Mohan,Anjana Mumtaz,Farha Naaz,",Not Adult,1993,Regular Movie,Drama,4
2152,tt0296705,Kayda Kanoon,"Akshay Kumar,Sudesh Berry,Ashwini Bhave,Anupam Kher,Kader Khan,Tinnu Anand,Paresh Rawal,Aruna Irani,Ajit Vachani,Jay Kalgutkar,Pankaj Berry,Arun Bali,Ananth Narayan Mahadevan,Vijay Shukla,",Not Adult,1993,Regular Movie,"Action,Crime,Drama",4
2153,tt0353555,Insaniyat Ke Devta,"Vikas Anand,Rakesh Bedi,Rita Bhaduri,Avtar Gill,Satyendra Kapoor,Shakti Kapoor,Vinod Khanna,Manisha Koirala,Raaj Kumar,Guddi Maruti,Raza Murad,Vivek Mushran,Harpal Singh Pali,Yunus Parvez,",Not Adult,1993,Regular Movie,"Action,Crime,Drama",4
2154,tt0280832,Khal-Naaikaa,"Jeetendra,Jaya Prada,Anu Agrawal,Mehmood,Varsha Usgaonkar,Puneet Issar,Sahebzadi Kohli,Master Zain Ansari,",Not Adult,1993,Regular Movie,"Crime,Drama,Thriller",5
